服務地點,倉庫別,客戶名稱,維護時間,行車距離,郵遞區號3碼,郵遞區號,樓層,出租單號,週清1,週清2,緯度,經度,排程總序號,count,zone_id
桃園市新屋區青田路199巷323號-對面工地,5A-平鎮倉,78172 和創建設有限公司,8.0,66.75,327,桃園市新屋區,1,RT20250000013120,1.0,,24.956494,121.136177,1460,1,0
桃園市新屋區青田路313號旁工地銷售中心,5A-平鎮倉,78276 新築家建設-青田路銷售中心,8.0,63.29,327,桃園市新屋區,1,RT20250000013502,1.0,,24.956944,121.142452,1460,1,0
桃園市新屋區青田路319號,5A-平鎮倉,73303 新築家-青田段,16.0,63.29,327,桃園市新屋區,1,RT202500004253,1.0,,24.956933,121.142447,1460,2,0
桃園市新屋區青田路376巷39之20號-面對東鉑企業的左邊,5A-平鎮倉,76836 金宏軒-同#73133,8.0,63.82,327,桃園市新屋區,1,RT20250000012444,1.0,,24.957061,121.144369,1460,1,0
桃園市新屋區高洲二街25號旁,5A-平鎮倉,70340 華璟建設有限公司,16.0,57.18,327,桃園市新屋區,1,RT20250000013316,1.0,,24.961556,121.160058,1460,2,0
桃園市新屋區高鐵南路6段45巷23號(31最右慢車道),5A-平鎮倉,75704 寶台建設-新屋,8.0,59.96,327,桃園市新屋區,1,RT202500001811,1.0,,24.960436,121.161006,1460,1,0
桃園市新屋區高鐵南路6段45巷23號-4F,5A-平鎮倉,75704 寶台建設-新屋,13.0,60.01,327,桃園市新屋區,4,RT20250000012774,1.0,,24.960817,121.161003,1460,1,0
桃園市桃園區(八德區))國際路一段401巷123號-護國宮,5A-平鎮倉,75293 友宬工程-護國宮,8.0,24.13,334,桃園市八德區,1,RT202504,1.0,,24.966258,121.289544,1425,1,3
桃園市桃園區(近中壢)龍山街218巷2號,5A-平鎮倉,76467 征昌-龍山街,8.0,17.66,334,桃園市八德區,1,RT202500005322,1.0,,24.981736,121.261531,1425,1,7
桃園市桃園區(近八德)國強十三街30號,5A-平鎮倉,76131 昕和建設-國強十三街,8.0,26.14,334,桃園市八德區,1,RT202500003766,1.0,,24.992716,121.277006,1425,1,3
桃園市桃園區(近八德)國際路一段485巷31號附近工地,5A-平鎮倉,73744 銘陽營造-建新教會,8.0,25.06,334,桃園市八德區,1,RT202500009414,1.0,,24.972684,121.2882,1425,1,3
桃園市桃園區(近八德)國際路一段950巷-電聯帶定位,5A-平鎮倉,70605 林祈聰,8.0,21.68,334,桃園市八德區,1,RT20250000011156,1.0,,24.983084,121.292686,1425,1,3
桃園市桃園區(鶯歌區)桃鶯路2段58號,5A-平鎮倉,71893 新月建設-僑信路,16.0,61.13,239,新北市鶯歌區,1,RT202500006042,1.0,,24.972809,121.323878,1170,2,3
桃園市桃園區(鶯歌區)鶯桃路２段58號,5A-平鎮倉,71893 新月建設-僑信路,16.0,60.89,239,新北市鶯歌區,1,RT202500001500,1.0,,24.973067,121.324925,1170,2,3
桃園市桃園區中埔二街8號旁,5A-平鎮倉,77168 富迎鑫建-慈文段,8.0,40.78,330,桃園市桃園區,1,RT202500008720,1.0,,25.009264,121.297094,1420,1,3
桃園市桃園區中央街218號,5A-平鎮倉,75695 啟程營造有限公司,8.0,26.89,330,桃園市桃園區,1,RT202500001793,1.0,,25.002992,121.314847,1420,1,3
桃園市桃園區中央街293號對面,5A-平鎮倉,75106 宏濱營造-富櫻翫,16.0,26.83,330,桃園市桃園區,1,RT20250000012454,1.0,,25.004014,121.314744,1420,2,3
桃園市桃園區中山路222號-西廟,5A-平鎮倉,65184 築億-西廟,16.0,38.92,330,桃園市桃園區,1,RT202500002467,1.0,,24.992897,121.307775,1420,2,3
桃園市桃園區中山路812巷27弄11號-附圖定位,5A-平鎮倉,77870 好記營造-中興北路,16.0,33.74,330,桃園市桃園區,1,RT20250000011679,1.0,,24.991789,121.290202,1420,2,3
桃園市桃園區中正路457號旁,5A-平鎮倉,69793 六大營造-陸昇中正案,96.0,29.37428571,330,桃園市桃園區,4,RT202500002755,1.0,,25.001639,121.306639,1420,7,3
桃園市桃園區中正路457號旁-11F,5A-平鎮倉,69793 六大營造-陸昇中正案,16.0,29.38,330,桃園市桃園區,11,RT202500008613,1.0,,25.001858,121.306714,1420,1,3
桃園市桃園區中正路648巷&大連三街交叉口,5A-平鎮倉,75167 六大營造-六大中正案,16.0,38.06,330,桃園市桃園區,1,RT20240000014640,1.0,,25.005547,121.304828,1420,2,3
桃園市桃園區介壽路&三民路三段交叉口,5A-平鎮倉,75633 日商奧村組-GC02標,32.0,72.34,330,桃園市桃園區,1,RT202500001605,1.0,,24.981253,121.306794,1420,4,3
桃園市桃園區介壽路523巷60號-合作社,5A-平鎮倉,77540 卡布里-同#75305,8.0,71.38,330,桃園市桃園區,1,RT20250000010346,1.0,,24.975289,121.304219,1420,1,3
桃園市桃園區介壽路523巷60號-桃合段8-1地號新建工程,5A-平鎮倉,75303 澄果建設-桃合段8-1地號新建工程,8.0,71.39,330,桃園市桃園區,1,RT202500009350,1.0,,24.975256,121.304206,1420,1,3
桃園市桃園區介壽路523巷60號旁-桃合段8-1地號新建工程,5A-平鎮倉,75303 澄果建設-桃合段8-1地號新建工程,8.0,71.38,330,桃園市桃園區,1,RT20250029,1.0,,24.975339,121.304236,1420,1,3
桃園市桃園區保定三街95號,5A-平鎮倉,71061 誠永,16.0,36.16,330,桃園市桃園區,1,RT20250000011505,1.0,,24.998444,121.297802,1420,2,3
桃園市桃園區力行路222巷33號,5A-平鎮倉,77145 陳聖涵-同#75297#76616,8.0,34.24,330,桃園市桃園區,1,RT202500008577,1.0,,25.001397,121.299483,1420,1,3
桃園市桃園區力行路469巷58號5號對面工地,5A-平鎮倉,77148 福鄉營造-333地號,8.0,35.66,330,桃園市桃園區,1,RT202500008588,1.0,,24.997414,121.294297,1420,1,3
桃園市桃園區力行路698號對面,5A-平鎮倉,73891 坤宥營造-桃園,8.0,34.91,330,桃園市桃園區,1,RT20250000013179,1.0,,24.998339,121.290577,1420,1,3
桃園市桃園區南華街130號,5A-平鎮倉,69556 愷侖-南華街,8.0,39.03,330,桃園市桃園區,1,RT20250000013398,1.0,,24.99218,121.307706,1420,1,3
桃園市桃園區南豐二街63號-玉山公園附近,5A-平鎮倉,77061 超揚營造-近玉山公園,8.0,70.32,330,桃園市桃園區,1,RT202500008019,1.0,,24.982448,121.303792,1420,1,3
桃園市桃園區南豐街294巷16號隔壁,5A-平鎮倉,78195 伯皇營造-南豐街,8.0,70.48,330,桃園市桃園區,1,RT20250000013215,1.0,,24.981139,121.304083,1420,1,3
桃園市桃園區吉安街102號,5A-平鎮倉,69821 嘉駿建設-中路C區,56.0,36.16,330,桃園市桃園區,1,RT20240000014874,1.0,,25.004525,121.291464,1420,4,3
桃園市桃園區吉安街102號-A棟,5A-平鎮倉,69821 嘉駿建設-中路C區,40.0,36.165,330,桃園市桃園區,9,RT202500001696,1.0,,25.004525,121.291464,1420,2,3
桃園市桃園區吉安街102號-A棟17F,5A-平鎮倉,69821 嘉駿建設-中路C區,22.0,35.97,330,桃園市桃園區,17,RT202500009242,1.0,,25.004597,121.291591,1420,1,3
桃園市桃園區吉安街102號-A棟21樓,5A-平鎮倉,69821 嘉駿建設-中路C區,22.0,36.21,330,桃園市桃園區,21,RT202500009433,1.0,,25.005483,121.29093,1420,1,3
桃園市桃園區吉安街102號-B棟,5A-平鎮倉,69821 嘉駿建設-中路C區,40.0,36.165,330,桃園市桃園區,9,RT202500001698,1.0,,25.004525,121.291464,1420,2,3
桃園市桃園區吉安街102號-B棟17F,5A-平鎮倉,69821 嘉駿建設-中路C區,22.0,35.97,330,桃園市桃園區,17,RT202500009243,1.0,,25.004597,121.291591,1420,1,3
桃園市桃園區吉安街102號-B棟21F,5A-平鎮倉,69821 嘉駿建設-中路C區,22.0,36.21,330,桃園市桃園區,21,RT202500009434,1.0,,25.005483,121.29093,1420,1,3
桃園市桃園區吉安街102號-追加,5A-平鎮倉,69821 嘉駿建設-中路C區,8.0,35.99,330,桃園市桃園區,1,RT202500007604,1.0,,25.004492,121.291408,1420,1,3
桃園市桃園區同安街24號,5A-平鎮倉,76581 岳虹建設-同安街,8.0,32.13,330,桃園市桃園區,1,RT202500007396,1.0,,25.011322,121.305728,1420,1,3
桃園市桃園區同德五街272號對面,5A-平鎮倉,73546 康駿建設-桃園,8.0,40.31,330,桃園市桃園區,1,RT202400007785,1.0,,25.012325,121.294966,1420,1,3
桃園市桃園區大智路11號旁邊工地,5A-平鎮倉,78440 景文營造工程-太古可樂,8.0,74.68,330,桃園市桃園區,1,RT20250000014209,1.0,,24.979359,121.325217,1420,1,3
桃園市桃園區大有路85號 全國食材廣場有限公司,5A-平鎮倉,42073 全國食材,8.0,26.96,330,桃園市桃園區,1,RT20250000013014,1.0,,25.005472,121.321798,1420,1,3
桃園市桃園區大林路&延平路口-桃園火車站旁,5A-平鎮倉,76394 旺邦營造-桃園火車站,24.0,68.22,330,桃園市桃園區,1,RT202500005047,1.0,,24.988197,121.313911,1420,3,3
桃園市桃園區孝一街96號旁工地,5A-平鎮倉,65988 嘉順-桃園,8.0,36.73,330,桃園市桃園區,1,RT202500007263,1.0,,24.997083,121.302389,1420,1,3
桃園市桃園區富國路398巷旁工地,5A-平鎮倉,70711 嘉崴-檢察署,24.0,49.02,330,桃園市桃園區,1,RT20250000010686,1.0,,25.014625,121.286122,1420,3,3
桃園市桃園區富國路577號旁空地,5A-平鎮倉,77309 王正銘-露天酒吧,8.0,48.5,330,桃園市桃園區,1,RT202500009326,1.0,,25.018667,121.283689,1420,1,3
桃園市桃園區峨眉二街16號對面,5A-平鎮倉,75650 祥瀛營造-楊梅,8.0,29.6,330,桃園市桃園區,1,RT20250000013709,1.0,,25.025056,121.311528,1420,1,3
桃園市桃園區延壽街60號,5A-平鎮倉,68542 嘉順-延壽街,8.0,33.4,330,桃園市桃園區,1,RT202500009848,1.0,,24.992816,121.292661,1420,1,3
桃園市桃園區延壽街7號旁工地,5A-平鎮倉,77132 高鼎盛開發-延壽街,8.0,33.23,330,桃園市桃園區,1,RT202500008554,1.0,,24.99163,121.293661,1420,1,3
桃園市桃園區延平路326號-福豐國中,5A-平鎮倉,77553 工展營造-福豐國中,8.0,73.28,330,桃園市桃園區,1,RT20250000013810,1.0,,24.976761,121.312728,1420,1,3
桃園市桃園區建國路123巷22號對面工地,5A-平鎮倉,77386 憶泰營造-建國路,8.0,69.28,330,桃園市桃園區,1,RT202500009648,1.0,,24.984927,121.311056,1420,1,3
桃園市桃園區建華二街5巷1號,5A-平鎮倉,75954 菁宣營造-桃園,8.0,69.03,330,桃園市桃園區,1,RT202500002923,1.0,,24.983306,121.311764,1420,1,3
桃園市桃園區愛一街8號-附地標,5A-平鎮倉,78196 佳銳營造-愛一街,8.0,33.41,330,桃園市桃園區,1,RT20250000013216,1.0,,25.002575,121.30385,1420,1,3
桃園市桃園區愛二街&愛國街交叉口,5A-平鎮倉,73980 鈜基營造-桃園,8.0,33.89,330,桃園市桃園區,1,RT202500009219,1.0,,25.002544,121.301078,1420,1,3
桃園市桃園區慈文路500號,5A-平鎮倉,78173 萬寧工程-慈文路,8.0,35.07,330,桃園市桃園區,1,RT20250000013122,1.0,,25.002558,121.296436,1420,1,3
桃園市桃園區慈文路66號旁,5A-平鎮倉,73412 簡高文,8.0,31.98,330,桃園市桃園區,1,RT20250000013551,1.0,,25.010775,121.3066,1420,1,3
桃園市桃園區慈華街8號旁,5A-平鎮倉,77530 羅大為-慈華街,8.0,34.7,330,桃園市桃園區,1,RT20250000010285,1.0,,25.00425,121.297972,1420,1,3
桃園市桃園區文中一路與文中一路25巷交叉口,5A-平鎮倉,76106 京澄建設-文中一路,8.0,35.46,330,桃園市桃園區,1,RT202500003645,1.0,,24.996472,121.293164,1420,1,3
桃園市桃園區文中路 & 文中一路交叉口,5A-平鎮倉,74840 京澄建設-中路二段316地號,16.0,35.46,330,桃園市桃園區,1,RT20240000013197,1.0,,24.996491,121.293247,1420,2,3
桃園市桃園區新埔三街43巷1號旁,5A-平鎮倉,73147 陽明營造-百川新埔A區,8.0,38.88,330,桃園市桃園區,1,RT202500006900,1.0,,25.010506,121.303267,1420,1,3
桃園市桃園區新埔三街50號對面,5A-平鎮倉,74384 陽明營造-百川新埔B,16.0,38.895,330,桃園市桃園區,1,RT202500006902,1.0,,25.010506,121.303267,1420,2,3
桃園市桃園區新埔六街2號對面-慈文國小對面工地,5A-平鎮倉,74480 大英營造-新埔段,16.0,39.14,330,桃園市桃園區,1,RT20240000011610,1.0,,25.012208,121.303628,1420,2,3
桃園市桃園區新生路110號旁,5A-平鎮倉,76883 達龍營造-宜暘青安,8.0,30.09,330,桃園市桃園區,1,RT202500007244,1.0,,24.996727,121.308439,1420,1,3
桃園市桃園區昆明路125號對面,5A-平鎮倉,68966 展志建設-桃園,8.0,68.74,330,桃園市桃園區,1,RT20250000011201,1.0,,24.984058,121.313531,1420,1,3
桃園市桃園區有恆路161號,5A-平鎮倉,77743 晃茂營造-桃園區有恆路,32.0,44.83,330,桃園市桃園區,1,RT20250000013908,1.0,,25.0309,121.299061,1420,4,3
桃園市桃園區朝陽街&青溪二路交叉口工地,5A-平鎮倉,66232 合輝建設開發-桃園,8.0,26.41,330,桃園市桃園區,1,RT20250000012281,1.0,,25.003694,121.311472,1420,1,3
桃園市桃園區朝陽街506號旁工地,5A-平鎮倉,78322 中毅營造-小檜溪D案,24.0,27.67,330,桃園市桃園區,1,RT20250000013748,1.0,,25.006319,121.310553,1420,3,3
桃園市桃園區朝陽街508號,5A-平鎮倉,77291 久旺營造-朝陽街,16.0,27.85,330,桃園市桃園區,1,RT202500009182,1.0,,25.007781,121.309925,1420,2,3
桃園市桃園區朝陽街一段92號,5A-平鎮倉,73022 忠謀營造-岑維旅館,8.0,30.96,330,桃園市桃園區,1,RT202500004852,1.0,,24.994436,121.313897,1420,1,3
桃園市桃園區桃鶯路525巷23號旁,5A-平鎮倉,67136 威騰營造-桃鶯,16.0,64.92,330,桃園市桃園區,1,RT20250000011100,1.0,,24.974723,121.3258,1420,2,3
桃園市桃園區正康一街136巷14號旁,5A-平鎮倉,77467 優美地建設-正康一街,8.0,28.86,330,桃園市桃園區,1,RT20250000013356,1.0,,25.003444,121.307753,1420,1,3
桃園市桃園區正康一街81號旁,5A-平鎮倉,75371 宜康建設-正康一街,8.0,29.18,330,桃園市桃園區,1,RT2025000381,1.0,,25.001444,121.307389,1420,1,3
桃園市桃園區水岸五街50號對面,5A-平鎮倉,75102 慶源營造-比翼銀,8.0,45.28,330,桃園市桃園區,1,RT20240000014308,1.0,,25.030203,121.295994,1420,1,10
桃園市桃園區永安路1298號,5A-平鎮倉,73326 松賀建設-桃園,8.0,50.78,330,桃園市桃園區,1,RT20250000013221,1.0,,25.011092,121.278186,1420,1,3
桃園市桃園區永安路與溫州一街交叉口,5A-平鎮倉,77089 福鄉營造-中央三段41地號,8.0,35.48,330,桃園市桃園區,1,RT202500008199,1.0,,25.004747,121.295227,1420,1,3
桃園市桃園區永順街83巷2號,5A-平鎮倉,75847 威臺營造-永順街83巷,8.0,40.96,330,桃園市桃園區,1,RT202500002491,1.0,,25.008281,121.296175,1420,1,3
桃園市桃園區經國二路83號旁,5A-平鎮倉,67568 澄果建設-桃園經國,8.0,45.5,330,桃園市桃園區,1,RT20250000012231,1.0,,25.029636,121.297611,1420,1,3
桃園市桃園區經國二路87號對面工地,5A-平鎮倉,74979 虹橋營造-騰鐽,8.0,45.5,330,桃園市桃園區,1,RT20250000012837,1.0,,25.029728,121.297636,1420,1,3
桃園市桃園區經國路&有恆路交叉路口工地,5A-平鎮倉,76006 晃茂營造-桃園經國路&有恆路口,16.0,44.78,330,桃園市桃園區,1,RT202500003111,1.0,,25.031728,121.299561,1420,2,3
桃園市桃園區經國路855號,5A-平鎮倉,76530 樹盛營造-夏朵桃園,16.0,44.045,330,桃園市桃園區,1,RT202500005653,1.0,,25.03015,121.300514,1420,2,3
桃園市桃園區興隆路6-1號,5A-平鎮倉,74768 富泰營造-友華生技,16.0,65.72,330,桃園市桃園區,1,RT20250000011076,,1.0,24.984889,121.320828,1420,2,3
桃園市桃園區莊敬路二段及敬三街口,5A-平鎮倉,76121 大英營造-和平段529地號,24.0,47.70333333,330,桃園市桃園區,1,RT202500009165,1.0,,25.021839,121.289639,1420,3,3
桃園市桃園區金門一街29巷9號,5A-平鎮倉,76552 宸康營造-金門一街,8.0,74.08,330,桃園市桃園區,1,RT202500005733,1.0,,24.980961,121.313389,1420,1,3
桃園市桃園區雙峰路22號,5A-平鎮倉,74681 盛北營造-桃園,8.0,31.55,330,桃園市桃園區,1,RT20250000011860,1.0,,25.012306,121.310417,1420,1,3
桃園市楊梅區三元街272巷15弄26號旁,5A-平鎮倉,75124 李雅琦,8.0,26.5,326,桃園市楊梅區,1,RT20240000014434,1.0,,24.911842,121.168856,1470,1,0
桃園市楊梅區三民東路344號旁工地,5A-平鎮倉,61496 百傑建設股份有限公司,8.0,37.4,326,桃園市楊梅區,1,RT20250000010247,1.0,,24.901906,121.176631,1470,1,0
桃園市楊梅區三民路一直走 會看到陽光四季,5A-平鎮倉,54617 太平洋-頭重溪,8.0,30.4,326,桃園市楊梅區,1,RT202500006170,1.0,,24.896652,121.170278,1470,1,0
桃園市楊梅區三民路一直走 看到陽光山林 警衛室大門前100公尺,5A-平鎮倉,54617 太平洋-頭重溪,16.0,30.3,326,桃園市楊梅區,1,RT202500006171,1.0,,24.896652,121.170464,1470,2,0
桃園市楊梅區上田里9鄰25之12號,5A-平鎮倉,58034 東升纖維,8.0,27.8,326,桃園市楊梅區,1,RT20250000012436,1.0,,24.935144,121.125084,1470,1,0
桃園市楊梅區中山北路一段390巷50號-陽明國小校門口對面,5A-平鎮倉,77048 廣昱建設-中山北路,16.0,23.1,326,桃園市楊梅區,1,RT20250000013423,1.0,,24.911264,121.158447,1470,2,0
桃園市楊梅區中山南路800巷98弄12號(小路山上),5A-平鎮倉,71529 華陽-楊梅,8.0,32.6,326,桃園市楊梅區,1,RT20250000012811,1.0,,24.900678,121.108086,1470,1,0
桃園市楊梅區元化街6號,5A-平鎮倉,70730 駿晟企業社,8.0,24.6,326,桃園市楊梅區,1,RT20250000010768,1.0,,24.909483,121.166756,1470,1,0
桃園市楊梅區和平路236巷30弄29號,5A-平鎮倉,73968 祥瀛營造-楊梅,8.0,30.5,326,桃園市楊梅區,1,RT202400009493,1.0,,24.942291,121.128875,1470,1,0
桃園市楊梅區和平路398巷21弄25號,5A-平鎮倉,78356 官宏檳營造-楊梅區,8.0,29.94,326,桃園市楊梅區,1,RT20250000013939,1.0,,24.944236,121.12605,1470,1,0
桃園市楊梅區和平路87巷3弄230號,5A-平鎮倉,72608 宥騰-和平路,8.0,28.3,326,桃園市楊梅區,1,RT20250000010656,1.0,,24.933181,121.128298,1470,1,0
桃園市楊梅區員本路53號旁,5A-平鎮倉,73454 嶄邑建設-員富段,8.0,25.7,326,桃園市楊梅區,1,RT20250000013560,1.0,,24.935269,121.094614,1470,1,0
桃園市楊梅區富聯路275號隔壁,5A-平鎮倉,76118 鈜基營造-侑昇,8.0,22.5,326,桃園市楊梅區,1,RT202500003688,1.0,,24.939664,121.071839,1470,1,12
桃園市楊梅區富聯路352號對面,5A-平鎮倉,73660 大勇工程-楊梅,8.0,22.4,326,桃園市楊梅區,1,RT20250000010878,1.0,,24.939072,121.071742,1470,1,12
桃園市楊梅區幼平街383巷185弄,5A-平鎮倉,73591 阡佑堅建設-幼平街,24.0,44.22,326,桃園市楊梅區,1,RT20250000013224,1.0,,24.935575,121.179917,1470,3,0
桃園市楊梅區幼獅工業區高獅路580號-K6C廠(景碩廠內,5A-平鎮倉,78145 豐達營造-K6C廠結構,32.0,39.91,326,桃園市楊梅區,1,RT20250000013000,1.0,,24.924686,121.161281,1470,4,0
桃園市楊梅區幼獅路三段370巷5號旁,5A-平鎮倉,75684 晟雅營造-幼獅路,8.0,36.14,326,桃園市楊梅區,1,RT202500001741,1.0,,24.931495,121.151292,1470,1,0
桃園市楊梅區幼獅路３段202巷27號-電聯,5A-平鎮倉,63934 世和金屬,8.0,36.89,326,桃園市楊梅區,1,RT20250000013711,1.0,,24.932878,121.153661,1470,1,0
桃園市楊梅區快速路五段266之1號旁工地,5A-平鎮倉,77727 寬和營造-快速路五段,8.0,46.6,326,桃園市楊梅區,1,RT20250000011266,1.0,,24.943391,121.173948,1470,1,0
桃園市楊梅區新富七街(運動公園對面),5A-平鎮倉,65987 弘峻-新富七街,16.0,24.6,326,桃園市楊梅區,1,RT202400007426,1.0,,24.937989,121.088944,1470,2,0
桃園市楊梅區新富三街85號,5A-平鎮倉,71840 富堯-新富三街,8.0,25.5,326,桃園市楊梅區,1,RT202400008512,1.0,,24.9345,121.0926,1470,1,0
桃園市楊梅區新明街149號對面,5A-平鎮倉,70187 正緯建設股份有限公司,8.0,21.1,326,桃園市楊梅區,1,RT20250000011865,1.0,,24.934352,121.079678,1470,1,12
桃園市楊梅區新明街59號-富岡集義祠,5A-平鎮倉,78357 利基企業-富岡集義祠,16.0,20.6,326,桃園市楊梅區,1,RT20250000013941,1.0,,24.937752,121.081789,1470,2,12
桃園市楊梅區新江路155巷92弄附近,5A-平鎮倉,77421 永泉工程-新江路,8.0,51.1,326,桃園市楊梅區,1,RT202500009828,1.0,,24.893702,121.139636,1470,1,0
桃園市楊梅區新農街85號對面工地,5A-平鎮倉,67032 寶欣建設-楊梅,16.0,21.1,326,桃園市楊梅區,1,RT202500003984,1.0,,24.909633,121.149158,1470,2,0
桃園市楊梅區新農街二段&三民北路交叉口,5A-平鎮倉,70841 合悅建設股份有限公司,8.0,26.3,326,桃園市楊梅區,1,RT20250000011806,1.0,,24.912603,121.169975,1470,1,0
桃園市楊梅區新農街二段209巷63號對面,5A-平鎮倉,72384 樹盛-光鈦國際,16.0,25.8,326,桃園市楊梅區,1,RT202400002693,1.0,,24.914403,121.170056,1470,2,0
