Node_ID,Lat,Lon,Depot_Raw,Depot_Code,Depot_Name,Address,County,Service_Time,weekly_1,weekly_2,Freq,Order_Count,order_id,Original_ID,Nearest_Anchor,Anchor_Dist_KM
N_25.07192_121.61844,25.07192,121.61844,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區康樂街136巷12號,台北市,72.0,1,0,,4,RT20240000015093|RT202500002316|RT20240000012566|RT20240000010599,,五股交流道,19.975
N_25.07193_121.61809,25.07193,121.61809,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區康樂街136巷12號,台北市,18.0,1,0,,1,RT202500006968,,五股交流道,19.936
N_25.07212_121.59786,25.07212,121.59786,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區金湖路363巷巷底-白色八米大門,台北市,12.0,1,0,,1,RT202500008143,,五股交流道,17.693
N_25.0726_121.59814,25.0726,121.59814,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區金湖路363巷巷底-白色八米大門,台北市,12.0,1,0,,1,RT202500006665,,五股交流道,17.721
N_25.07294_121.51422,25.07294,121.51422,5A-平鎮倉,Pingzhen,平鎮總部,臺北市大同區哈密街118號,台北市,8.0,1,0,,1,RT202500001977,,五股交流道,8.437
N_25.0753_121.5727,25.0753,121.5727,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區瑞光路316巷66號(洗車場),台北市,8.0,1,0,,1,RT202500005479,,五股交流道,14.884
N_25.07537_121.51572,25.07537,121.51572,5A-平鎮倉,Pingzhen,平鎮總部,臺北市大同區哈密街59巷31弄6號,台北市,8.0,1,0,,1,RT202500004844,,五股交流道,8.574
N_25.07583_121.58084,25.07583,121.58084,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區文德路66巷36弄3號,台北市,8.0,1,0,,1,RT202400006765,,五股交流道,15.784
N_25.07926_121.58111,25.07926,121.58111,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區內湖路2段76巷巷口-內湖國小對面,台北市,8.0,1,0,,1,RT202400003400,,五股交流道,15.801
N_25.07991_121.58998,25.07991,121.58998,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區成功路3段140號,台北市,60.0,1,0,,5,RT202500005076|RT202500008712|RT20240000014281|RT20250000010304|RT20250000013486,,五股交流道,16.784
N_25.0802_121.56411,25.0802,121.56411,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區堤頂大道二段405號,台北市,8.0,1,0,,1,RT202500008271,,五股交流道,13.913
N_25.08207_121.60071,25.08207,121.60071,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區大湖街160巷22弄7號,台北市,8.0,1,0,,1,RT202500007164,,五股交流道,17.973
N_25.08237_121.59973,25.08237,121.59973,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區大湖街160巷22弄20號,台北市,8.0,1,0,,1,RT202500009513,,五股交流道,17.864
N_25.08241_121.60133,25.08241,121.60133,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區大湖街160巷22號,台北市,8.0,1,0,,1,RT20250000010335,,五股交流道,18.042
N_25.08253_121.60587,25.08253,121.60587,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區成功路五段31號-大湖公園附近,台北市,8.0,1,0,,1,RT20250000012815,,五股交流道,18.546
N_25.08264_121.60154,25.08264,121.60154,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區大湖街160巷27號,台北市,8.0,1,0,,1,RT202400005324,,五股交流道,18.065
N_25.08345_121.59966,25.08345,121.59966,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區大湖街158巷11號,台北市,8.0,1,0,,1,RT20250000012446,,五股交流道,17.857
N_25.08415_121.58487,25.08415,121.58487,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區內湖路二段179巷224弄3號,台北市,8.0,1,0,,1,RT202500005175,,五股交流道,16.216
N_25.08451_121.58533,25.08451,121.58533,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區內湖路２段179巷47號,台北市,8.0,1,0,,1,RT20250000013734,,五股交流道,16.268
N_25.08494_121.58458,25.08494,121.58458,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區內湖路二段179巷,台北市,8.0,1,0,,1,RT202400008867,,五股交流道,16.185
N_25.08572_121.60283,25.08572,121.60283,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區大湖山莊街23巷32號,台北市,8.0,1,0,,1,RT202500004395,,五股交流道,18.212
N_25.08699_121.60509,25.08699,121.60509,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區大湖山莊街78號,台北市,8.0,1,0,,1,RT20250000010585,,五股交流道,18.467
N_25.0872_121.57354,25.0872,121.57354,5A-平鎮倉,Pingzhen,平鎮總部,臺北市內湖區環山路二段50巷10弄6號,台北市,8.0,1,0,,1,RT20250000012304,,五股交流道,14.967
N_25.08829_121.55409,25.08829,121.55409,5A-平鎮倉,Pingzhen,平鎮總部,臺北市中山區(內湖區)劍南路上-附地標,台北市,8.0,1,0,,1,RT202500009164,,五股交流道,12.815
N_25.08845_121.50374,25.08845,121.50374,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區延平北路六段261巷9弄,台北市,8.0,1,0,,1,RT2025000352,,五股交流道,7.241
N_25.08858_121.52021,25.08858,121.52021,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區大南路258號(工地),台北市,8.0,1,0,,1,RT20250000010014,,五股交流道,9.064
N_25.09055_121.50848,25.09055,121.50848,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區延平北路六段116巷66號,台北市,8.0,1,0,,1,RT20240000013027,,五股交流道,7.789
N_25.09203_121.50512,25.09203,121.50512,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區永平街與社中街口,台北市,37.0,1,0,,2,RT202300001295|RT202500008790,,五股交流道,7.441
N_25.09302_121.52697,25.09302,121.52697,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中山北路５段505巷38號對面工地,台北市,8.0,1,0,,1,RT20250000012764,,五股交流道,9.86
N_25.09387_121.52688,25.09387,121.52688,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中正路213巷47號,台北市,8.0,1,0,,1,RT20250000012775,,五股交流道,9.862
N_25.09647_121.52747,25.09647,121.52747,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中山北路五段635號旁工地,台北市,8.0,1,0,,1,RT20240000014374,,五股交流道,9.968
N_25.0965_121.52758,25.0965,121.52758,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中山北路五段633號,台北市,16.0,1,0,,2,RT20240000014370|RT20240000014370,,五股交流道,9.98
N_25.09722_121.5234,25.09722,121.5234,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區美崙街9號旁,台北市,8.0,1,0,,1,RT202400008055,,五股交流道,9.536
N_25.10135_121.52176,25.10135,121.52176,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區文林路689號-追加,台北市,8.0,1,0,,1,RT20250000010749,,五股交流道,9.449
N_25.10138_121.5219,25.10138,121.5219,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區文林路689號,台北市,8.0,1,0,,1,RT202400004740,,五股交流道,9.464
N_25.10599_121.52606,25.10599,121.52606,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區忠誠路1段16巷31號,台北市,8.0,1,0,,1,RT20250000013558,,五股交流道,10.037
N_25.10631_121.52462,25.10631,121.52462,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區德行西路5號,台北市,8.0,1,0,,1,RT20250000010319,,五股交流道,9.892
N_25.10712_121.5446,25.10712,121.5446,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區仰德大道二段67巷,台北市,8.0,1,0,,1,RT202500001690,,五股交流道,12.063
N_25.10722_121.53842,25.10722,121.53842,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區仰德大道一段91巷5弄1號,台北市,8.0,1,0,,1,RT20250000011453,,五股交流道,11.399
N_25.10866_121.54606,25.10866,121.54606,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區仰德大道二段127號,台北市,8.0,1,0,,1,RT20250000011964,,五股交流道,12.26
N_25.10922_121.53453,25.10922,121.53453,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區德行東路260巷7號旁,台北市,8.0,1,0,,1,RT2025000202,,五股交流道,11.038
N_25.10945_121.53452,25.10945,121.53452,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區德行東路260巷7號旁,台北市,8.0,1,0,,1,RT202500001758,,五股交流道,11.044
N_25.1104_121.53802,25.1104,121.53802,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區德行東路345號,台北市,8.0,1,0,,1,RT20240000014771,,五股交流道,11.447
N_25.11165_121.52868,25.11165,121.52868,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區士東路80號旁-5F,台北市,20.0,1,0,,1,RT202500008980,,五股交流道,10.495
N_25.11207_121.52856,25.11207,121.52856,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區士東路80號旁,台北市,28.0,1,0,,2,RT202500008981|RT20250000013203,,五股交流道,10.497
N_25.11252_121.56629,25.11252,121.56629,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中社路1段9巷13號,台北市,16.0,1,0,,2,RT20250000013966|RT20250000013966,,五股交流道,14.544
N_25.11356_121.53802,25.11356,121.53802,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區士東路300號工地,台北市,8.0,1,0,,1,RT20250000010836,,五股交流道,11.547
N_25.11701_121.52553,25.11701,121.52553,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中山北路6段441巷41號,台北市,8.0,1,0,,1,RT20250000013131,,五股交流道,10.369
N_25.11845_121.54117,25.11845,121.54117,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區東山路25巷36-1號-銜接#75536,台北市,8.0,1,0,,1,RT20250000012095,,五股交流道,12.051
N_25.12176_121.55216,25.12176,121.55216,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區仰德大道三段119號,台北市,32.0,1,0,,4,RT202500003097|RT202500003097|RT202500003097|RT202500003097,,五股交流道,13.323
N_25.12252_121.5775,25.12252,121.5775,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區至善路三段181巷5弄口,台北市,8.0,1,0,,1,RT20250000011809,,五股交流道,16.03
N_25.12399_121.53514,25.12399,121.53514,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中山北路七段114巷51弄5號,台北市,8.0,1,0,,1,RT20250000011891,,五股交流道,11.652
N_25.12629_121.53971,25.12629,121.53971,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區東山路25巷81弄58-1號,台北市,8.0,1,0,,1,RT202500003498,,五股交流道,12.219
N_25.12634_121.53692,25.12634,121.53692,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中山北路7段190巷95號,台北市,8.0,1,0,,1,RT20250000013537,,五股交流道,11.938
N_25.12695_121.54906,25.12695,121.54906,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區仰德大道4段20號,台北市,8.0,1,0,,1,RT20250000011238,,五股交流道,13.204
N_25.12825_121.57052,25.12825,121.57052,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區平菁街51號旁,台北市,8.0,1,0,,1,RT20250000011657,,五股交流道,15.485
N_25.13338_121.54846,25.13338,121.54846,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區中庸一路14巷12弄9號,台北市,8.0,1,0,,1,RT20250000010679,,五股交流道,13.428
N_25.13568_121.54297,25.13568,121.54297,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區士林區凱旋路53號,台北市,8.0,1,0,,1,RT20250000013286,,五股交流道,12.992
N_25.13606_121.54848,25.13606,121.54848,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區建業路21巷-電聯定位,台北市,8.0,1,0,,1,RT202500008894,,五股交流道,13.558
N_25.13718_121.55007,25.13718,121.55007,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區福國路99號-臺北歐洲學校,台北市,16.0,1,0,,2,RT202500005102|RT202500005102,,五股交流道,13.771
N_25.138_121.54256,25.138,121.54256,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區華岡路32號,台北市,8.0,1,0,,1,RT20250000013564,,五股交流道,13.071
N_25.13908_121.57911,25.13908,121.57911,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區平菁街93巷29號對面,台北市,8.0,1,0,,1,RT202500003821,,五股交流道,16.801
N_25.15073_121.54997,25.15073,121.54997,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區陽明路一段70號,台北市,8.0,1,0,,1,RT20250000013676,,五股交流道,14.489
N_25.15098_121.55068,25.15098,121.55068,5A-平鎮倉,Pingzhen,平鎮總部,臺北市士林區新園街1號-草山御賓館,台北市,8.0,1,0,,1,RT20250000011564,,五股交流道,14.571
N_25.15142_121.55019,25.15142,121.55019,5A-平鎮倉,Pingzhen,平鎮總部,臺北市北投區(近士林)陽明路二段15號-中山樓,台北市,8.0,1,0,,1,RT20240000013880,,五股交流道,14.55
N_25.15353_121.55141,25.15353,121.55141,5A-平鎮倉,Pingzhen,平鎮總部,臺北市北投區(近士林)陽明路２段15號(中山樓),台北市,8.0,1,0,,1,RT202500006271,,五股交流道,14.79
N_25.15527_121.55258,25.15527,121.55258,5A-平鎮倉,Pingzhen,平鎮總部,臺北市北投區(近士林)陽明路二段15號-中山樓,台北市,8.0,1,0,,1,RT20240000013879,,五股交流道,15.003
N_24.90664_121.36653,24.90664,121.36653,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區大埔路106號,新北市,8.0,1,0,,1,RT20250000014033,,桃園交流道,14.295
N_24.91124_121.36984,24.91124,121.36984,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區嘉添路109-2號1樓-7-ELEVEN嘉添門市附近,新北市,8.0,1,0,,1,RT202500007007,,桃園交流道,14.101
N_24.9119_121.38652,24.9119,121.38652,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區白雞路62號-三峽農場,新北市,8.0,1,0,,1,RT20250000011518,,桃園交流道,15.243
N_24.91684_121.50256,24.91684,121.50256,5A-平鎮倉,Pingzhen,平鎮總部,新北市新店區秀岡二街16巷21號-康橋旭,新北市,8.0,1,0,,1,RT20250000012797,,泰山轉接道,17.282
N_24.92442_121.36413,24.92442,121.36413,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區大同路295號-追加,新北市,8.0,1,0,,1,RT20250000013968,,桃園交流道,12.56
N_24.92545_121.50997,24.92545,121.50997,5A-平鎮倉,Pingzhen,平鎮總部,新北市新店區華城六街102號對面工地-大台北華城,新北市,16.0,1,0,,2,RT20250000012897|RT20250000012897,,泰山轉接道,16.939
N_24.92883_121.44767,24.92883,121.44767,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區安坑路27號,新北市,8.0,1,0,,1,RT202500006082,,泰山轉接道,13.723
N_24.93041_121.39584,24.93041,121.39584,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區介壽路二段138巷169號,新北市,16.0,1,0,,2,RT202500009984|RT202500009984,,泰山轉接道,13.527
N_24.93228_121.50447,24.93228,121.50447,5A-平鎮倉,Pingzhen,平鎮總部,新北市新店區禾豐七路113巷36號(逸品琚社區D02戶),新北市,8.0,1,0,,1,RT20250000013288,,泰山轉接道,15.967
N_24.93609_121.36991,24.93609,121.36991,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區文化路129號,新北市,8.0,1,0,,1,RT20250000013570,,桃園交流道,12.034
N_24.93664_121.39443,24.93664,121.39443,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區佳福路18號旁工地,新北市,8.0,1,0,,1,RT202500009014,,泰山轉接道,12.887
N_24.94151_121.34158,24.94151,121.34158,5A-平鎮倉,Pingzhen,平鎮總部,新北市鶯歌區國中街103號對面工地,新北市,24.0,1,0,,3,RT20240000014918|RT20240000014918|RT20240000014918,,桃園交流道,9.536
N_24.94167_121.38753,24.94167,121.38753,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區三樹路98巷156弄76號,新北市,8.0,1,0,,1,RT202500001922,,泰山轉接道,12.551
N_24.94214_121.37275,24.94214,121.37275,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區國際一街66號旁工地,新北市,8.0,1,0,,1,RT202500006370,,桃園交流道,11.808
N_24.94301_121.37422,24.94301,121.37422,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區國際一街15號旁,新北市,8.0,1,0,,1,RT202500005955,,桃園交流道,11.869
N_24.94434_121.35989,24.94434,121.35989,5A-平鎮倉,Pingzhen,平鎮總部,新北市鶯歌區三鶯路130號-德欣冷凍,新北市,8.0,1,0,,1,RT202500006756,,桃園交流道,10.599
N_24.94461_121.36182,24.94461,121.36182,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區隆恩街178巷(從三鶯路128號對面進),新北市,8.0,1,0,,1,RT20250000013287,,桃園交流道,10.73
N_24.94659_121.37384,24.94659,121.37384,5A-平鎮倉,Pingzhen,平鎮總部,新北市三峽區大觀路90號旁工地,新北市,8.0,1,0,,1,RT202500009813,,桃園交流道,11.583
N_24.94859_121.38244,24.94859,121.38244,5A-平鎮倉,Pingzhen,平鎮總部,新北市樹林區(三峽區)學勤路宇大成路路口,新北市,8.0,1,0,,1,RT202500004574,,泰山轉接道,12.01
N_24.94982_121.34331,24.94982,121.34331,5A-平鎮倉,Pingzhen,平鎮總部,新北市鶯歌區永昌街18號旁,新北市,8.0,1,0,,1,RT202500005355,,桃園交流道,8.914
N_24.95029_121.49952,24.95029,121.49952,5A-平鎮倉,Pingzhen,平鎮總部,新北市新店區僑信路41巷,新北市,8.0,1,0,,1,RT20250000010670,,泰山轉接道,14.037
N_24.95274_121.34732,24.95274,121.34732,5A-平鎮倉,Pingzhen,平鎮總部,新北市鶯歌區育英街67號對面-鶯歌國小停車場育英街入口),新北市,8.0,1,0,,1,RT202500005774,,桃園交流道,8.961
N_24.95297_121.38015,24.95297,121.38015,5A-平鎮倉,Pingzhen,平鎮總部,新北市樹林區(鶯歌區)柑園街二段177號,新北市,8.0,1,0,,1,RT20240000013228,,泰山轉接道,11.655
N_24.95416_121.50928,24.95416,121.50928,5A-平鎮倉,Pingzhen,平鎮總部,新北市新店區安忠路99號-附近停車場,新北市,8.0,1,0,,1,RT202500002224,,泰山轉接道,14.414
N_24.9548_121.54094,24.9548,121.54094,5A-平鎮倉,Pingzhen,平鎮總部,新北市新店區能仁街115巷旁工地,新北市,16.0,1,0,,2,RT202500004422|RT202500004422,,泰山轉接道,16.95
N_24.95516_121.5545,24.95516,121.5545,5A-平鎮倉,Pingzhen,平鎮總部,新北市新店區秀水路31號旁工地,新北市,16.0,1,0,,2,RT202400003350|RT202400003350,,泰山轉接道,18.131
N_24.95528_121.55475,24.95528,121.55475,5A-平鎮倉,Pingzhen,平鎮總部,新北市新店區秀水路31號旁工地,新北市,8.0,1,0,,1,RT202400003345,,泰山轉接道,18.146
N_24.95541_121.43597,24.95541,121.43597,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區永和街85號附近40公尺圍籬,新北市,8.0,1,0,,1,RT202500001953,,泰山轉接道,10.582
N_24.95708_121.35642,24.95708,121.35642,5A-平鎮倉,Pingzhen,平鎮總部,新北市鶯歌區中正一路305號,新北市,8.0,1,0,,1,RT202500001149,,桃園交流道,9.352
N_24.95711_121.44622,24.95711,121.44622,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區南天母路67號對面工地,新北市,8.0,1,0,,1,RT202500007145,,泰山轉接道,10.635
N_24.95837_121.41306,24.95837,121.41306,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區中州路30巷1號-7F,新北市,35.0,1,0,,2,RT20250000010513|RT20250000011007,,泰山轉接道,10.167
N_24.95887_121.41284,24.95887,121.41284,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區中州路30巷1號,新北市,8.0,1,0,,1,RT20250000011006,,泰山轉接道,10.114
N_24.96182_121.44082,24.96182,121.44082,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區承天路62巷8號,新北市,8.0,1,0,,1,RT202500006734,,泰山轉接道,9.983
N_24.96219_121.44407,24.96219,121.44407,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區忠義路88號對面,新北市,8.0,1,0,,1,RT20250000013577,,泰山轉接道,10.028
N_24.96248_121.44154,24.96248,121.44154,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區承天路66號對面,新北市,8.0,1,0,,1,RT202500004178,,泰山轉接道,9.93
N_24.96354_121.43836,24.96354,121.43836,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區承天路16號(旭?),新北市,16.0,1,0,,2,RT202500009926|RT202500009926,,泰山轉接道,9.74
N_24.96357_121.4376,24.96357,121.4376,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區承天路16號,新北市,39.0,1,0,,2,RT202500008606|RT20250000013393,,泰山轉接道,9.721
N_24.96373_121.43858,24.96373,121.43858,5A-平鎮倉,Pingzhen,平鎮總部,新北市土城區承天路16號,新北市,51.0,1,0,,3,RT202500004183|RT202500004183|RT202500004183,,泰山轉接道,9.724
